company_name,rating,bio,salary,job,founded_in,field,other
Hexaware Technologies,3.4,IT Services & Consulting | Surat +67 other locations,53200.0,606.0,1990 (36 yrs old),IT Services & Consulting,Surat +67 other locations
Lupin,4.1,Pharma | Surat +202 other locations,22500.0,32.0,,Pharma,Surat +202 other locations
L&T Construction,4.0,Engineering & Construction | Surat +433 other locations,15350.0,56.0,,Engineering & Construction,Surat +433 other locations
Zydus Lifesciences,3.9,Pharma | Surat +176 other locations,19900.0,20.0,1952 (74 yrs old),Pharma,Surat +176 other locations
Ekart Logistics,3.9,Logistics | Surat +736 other locations,15800.0,56.0,2009 (17 yrs old),Logistics,Surat +736 other locations
Hindustan Unilever,4.2,FMCG | Surat +531 other locations,20000.0,41.0,1872 (154 yrs old),FMCG,Surat +531 other locations
KPMG India,3.4,Management Consulting | Surat +111 other locations,64500.0,56.0,1993 (33 yrs old),Management Consulting,Surat +111 other locations
ITC,3.9,FMCG | Surat +375 other locations,24400.0,76.0,1910 (116 yrs old),FMCG,Surat +375 other locations
Axis Max Life Insurance,4.0,Insurance | Surat +494 other locations,20000.0,145.0,2000 (26 yrs old),Insurance,Surat +494 other locations
Megha Engineering & Infrastructures,3.9,Engineering & Construction | Surat +405 other locations,15350.0,56.0,,Engineering & Construction,Surat +405 other locations
Tata Projects,4.2,Engineering & Construction | Surat +284 other locations,22000.0,29.0,,Engineering & Construction,Surat +284 other locations
Bajaj Life Insurance,3.9,Insurance | Surat +607 other locations,15350.0,56.0,,Insurance,Surat +607 other locations
L&T Technology Services,3.1,IT Services & Consulting | Surat +93 other locations,15350.0,56.0,,IT Services & Consulting,Surat +93 other locations
Cholamandalam Investment & Finance,3.8,Financial Services | Surat +840 other locations,15350.0,56.0,,Financial Services,Surat +840 other locations
IIFL Finance,4.0,NBFC | Surat +800 other locations,14100.0,67.0,1995 (31 yrs old),NBFC,Surat +800 other locations
Indian Army,4.7,Defence & Aerospace | Surat +364 other locations,9500.0,56.0,1895 (131 yrs old),Defence & Aerospace,Surat +364 other locations
Muthoot Finance,3.7,NBFC | Surat +784 other locations,13000.0,82.0,,NBFC,Surat +784 other locations
JLL,4.1,Real Estate | Surat +85 other locations,24200.0,290.0,1999 (27 yrs old),Real Estate,Surat +85 other locations
Piramal Finance,4.2,NBFC | Surat +424 other locations,12600.0,7.0,10k-50k,NBFC,Surat +424 other locations
DMart,3.9,Retail | Surat +246 other locations,18300.0,181.0,2002 (24 yrs old),Retail,Surat +246 other locations
Indiamart Intermesh,3.5,Internet | Surat +172 other locations,20400.0,525.0,1996 (30 yrs old),Internet,Surat +172 other locations
Udaan,3.9,Internet | Surat +368 other locations,15600.0,5.0,,Internet,Surat +368 other locations
SMFG India Credit,3.9,NBFC | Surat +592 other locations,11100.0,80.0,2007 (19 yrs old),NBFC,Surat +592 other locations
Siemens,3.9,Industrial Automation | Surat +152 other locations,33500.0,141.0,,Industrial Automation,Surat +152 other locations
BigBasket,3.9,Internet | Surat +138 other locations,19100.0,100.0,,Internet,Surat +138 other locations
Manappuram Finance,3.9,NBFC | Surat +647 other locations,9000.0,7.0,1949 (77 yrs old),NBFC,Surat +647 other locations
Shapoorji Pallonji Group,4.1,Engineering & Construction | Surat +188 other locations,15350.0,56.0,,Engineering & Construction,Surat +188 other locations
Tata Capital,4.0,NBFC | Surat +438 other locations,15600.0,3100.0,2007 (19 yrs old),NBFC,Surat +438 other locations
ICICI Lombard General Insurance Company,3.5,Insurance | Surat +311 other locations,15350.0,56.0,,Insurance,Surat +311 other locations
Standard Chartered,3.6,Banking | Surat +68 other locations,42000.0,56.0,1853 (173 yrs old),Banking,Surat +68 other locations
Mahindra Finance,3.9,NBFC | Surat +730 other locations,12000.0,385.0,1991 (35 yrs old),NBFC,Surat +730 other locations
PolicyBazaar,3.7,Internet | Surat +149 other locations,17100.0,412.0,,Internet,Surat +149 other locations
Apollo Hospitals,4.1,Healthcare | Surat +229 other locations,16300.0,136.0,1983 (43 yrs old),Healthcare,Surat +229 other locations
Ashok Leyland,4.0,Automobile | Surat +255 other locations,18600.0,56.0,1948 (78 yrs old),Automobile,Surat +255 other locations
Citicorp,3.7,Financial Services | Surat +68 other locations,51800.0,56.0,1997 (29 yrs old),Financial Services,Surat +68 other locations
Swiggy,3.7,Internet | Surat +230 other locations,22800.0,274.0,2014 (12 yrs old),Internet,Surat +230 other locations
Hero MotoCorp,4.1,Automobile | Surat +364 other locations,15700.0,2.0,1984 (42 yrs old),Automobile,Surat +364 other locations
Cyient,3.6,IT Services & Consulting | Surat +48 other locations,27400.0,78.0,1991 (35 yrs old),IT Services & Consulting,Surat +48 other locations
SBI Cards & Payment Services,3.6,Financial Services | Surat +435 other locations,15350.0,56.0,,Financial Services,Surat +435 other locations
Kalpataru Projects International,4.2,Engineering & Construction | Surat +321 other locations,13600.0,1.0,1981 (45 yrs old),Engineering & Construction,Surat +321 other locations
JustDial,3.5,Internet | Surat +229 other locations,15400.0,51.0,1996 (30 yrs old),Internet,Surat +229 other locations
SBI Life Insurance Company,3.7,Insurance | Surat +655 other locations,11700.0,5.0,2001 (25 yrs old),Insurance,Surat +655 other locations
Nagarjuna Construction Company,4.0,Engineering & Construction | Surat +295 other locations,12000.0,10.0,1998 (28 yrs old),Engineering & Construction,Surat +295 other locations
CBRE,4.1,Real Estate | Surat +91 other locations,18600.0,18.0,1906 (120 yrs old),Real Estate,Surat +91 other locations
TVS Motor,3.9,Automobile | Surat +349 other locations,15800.0,64.0,1979 (47 yrs old),Automobile,Surat +349 other locations
Schneider Electric,4.2,Industrial Automation | Surat +119 other locations,24300.0,24.0,1999 (27 yrs old),Industrial Automation,Surat +119 other locations
State Bank of India,3.8,Banking | Surat +617 other locations,11500.0,10.0,1806 (220 yrs old),Banking,Surat +617 other locations
vivo,4.1,Consumer Electronics & Appliances | Surat +414 other locations,12900.0,10.0,2009 (17 yrs old),Consumer Electronics & Appliances,Surat +414 other locations
Ecom Express,4.0,Logistics | Surat +775 other locations,9600.0,56.0,2012 (14 yrs old),Logistics,Surat +775 other locations
KEC International,4.0,Engineering & Construction | Surat +313 other locations,13400.0,4.0,1945 (81 yrs old),Engineering & Construction,Surat +313 other locations
JBM Group,3.9,Auto Components | Surat +117 other locations,14000.0,41.0,,Auto Components,Surat +117 other locations
Varun Beverages,4.0,Beverage | Surat +379 other locations,11900.0,36.0,1995 (31 yrs old),Beverage,Surat +379 other locations
Home Credit Finance,4.0,NBFC | Surat +136 other locations,9400.0,104.0,2012 (14 yrs old),NBFC,Surat +136 other locations
Bosch,4.1,Auto Components | Surat +130 other locations,20700.0,247.0,1886 (140 yrs old),Auto Components,Surat +130 other locations
Randstad,3.7,Recruitment | Surat +352 other locations,16400.0,9.0,1992 (34 yrs old),Recruitment,Surat +352 other locations
Hewlett Packard Enterprise,4.1,IT Services & Consulting | Surat +103 other locations,27100.0,218.0,2015 (11 yrs old),IT Services & Consulting,Surat +103 other locations
Mahindra Logistics,3.7,Logistics | Surat +233 other locations,280000.0,356.0,1986 (40 yrs old),Logistics,Surat +233 other locations
Utkarsh Small Finance Bank,3.6,Banking | Surat +407 other locations,10700.0,21.0,2009 (17 yrs old),Banking,Surat +407 other locations
L&T Finance,3.9,NBFC | Surat +633 other locations,15350.0,56.0,,NBFC,Surat +633 other locations
Aditya Birla Fashion and Retail,4.1,Fashion & Textile | Surat +292 other locations,13100.0,78.0,,Fashion & Textile,Surat +292 other locations
OPPO,3.9,Consumer Electronics & Appliances | Surat +410 other locations,11800.0,9.0,2004 (22 yrs old),Consumer Electronics & Appliances,Surat +410 other locations
Dell,3.8,Consumer Electronics & Appliances | Surat +117 other locations,28800.0,19.0,1984 (42 yrs old),Consumer Electronics & Appliances,Surat +117 other locations
CARS24,3.4,Internet | Surat +173 other locations,15350.0,56.0,,Internet,Surat +173 other locations
Havells,3.9,Electrical Equipment | Surat +260 other locations,15600.0,31.0,1983 (43 yrs old),Electrical Equipment,Surat +260 other locations
Intas Pharmaceuticals,4.1,Pharma | Surat +148 other locations,17300.0,53.0,1977 (49 yrs old),Pharma,Surat +148 other locations
Tata AIA Life Insurance,3.9,Insurance | Surat +442 other locations,14100.0,690.0,2001 (25 yrs old),Insurance,Surat +442 other locations
Hyundai Motor India Limited,4.1,Automobile | Surat +287 other locations,13800.0,4.0,1967 (59 yrs old),Automobile,Surat +287 other locations
Deutsche Bank,3.8,Banking | Surat +42 other locations,36000.0,399.0,1870 (156 yrs old),Banking,Surat +42 other locations
Motilal Oswal Financial Services,3.7,Financial Services | Surat +168 other locations,12900.0,40.0,,Financial Services,Surat +168 other locations
Team Lease,3.9,Recruitment | Surat +396 other locations,16000.0,56.0,2016 (10 yrs old),Recruitment,Surat +396 other locations
Berger Paints,3.7,Chemicals | Surat +353 other locations,10000.0,114.0,,Chemicals,Surat +353 other locations
VE Commercial Vehicles,3.9,Automobile | Surat +179 other locations,13900.0,8.0,2008 (18 yrs old),Automobile,Surat +179 other locations
Lenskart,3.3,Internet | Surat +240 other locations,13200.0,122.0,,Internet,Surat +240 other locations
Thermax Limited,4.2,Industrial Machinery | Surat +250 other locations,15350.0,56.0,,Industrial Machinery,Surat +250 other locations
Bajaj Auto,3.8,Automobile | Surat +317 other locations,14500.0,56.0,1945 (81 yrs old),Automobile,Surat +317 other locations
Macleods Pharmaceuticals,3.7,Pharma | Surat +133 other locations,15500.0,10.0,1986 (40 yrs old),Pharma,Surat +133 other locations
Aakash Educational Services,3.2,Education & Training | Surat +244 other locations,13600.0,66.0,1988 (38 yrs old),Education & Training,Surat +244 other locations
Kogta Financial India Limited,4.7,NBFC | Surat +259 other locations,1800.0,115.0,1996 (30 yrs old),NBFC,Surat +259 other locations
Jubilant Foods Works,3.7,Hospitality | Surat +262 other locations,9200.0,189.0,1995 (31 yrs old),Hospitality,Surat +262 other locations
LG Electronics,3.9,Consumer Electronics & Appliances | Surat +298 other locations,11000.0,56.0,1958 (68 yrs old),Consumer Electronics & Appliances,Surat +298 other locations
Royal Enfield,4.2,Automobile | Surat +373 other locations,14800.0,20.0,1901 (125 yrs old),Automobile,Surat +373 other locations
Hindalco Industries,4.2,Metals & Mining | Surat +127 other locations,12400.0,5.0,1958 (68 yrs old),Metals & Mining,Surat +127 other locations
Jindal Steel Limited,3.9,Iron & Steel | Surat +172 other locations,15300.0,24.0,1979 (47 yrs old),Iron & Steel,Surat +172 other locations
HDFC Ergo General Insurance,4.0,Insurance | Surat +324 other locations,12000.0,10.0,2002 (24 yrs old),Insurance,Surat +324 other locations
John Deere,4.0,Industrial Machinery | Surat +155 other locations,15200.0,1.0,2001 (25 yrs old),Industrial Machinery,Surat +155 other locations
Tata Communications,3.9,Telecom | Surat +102 other locations,23400.0,34.0,1986 (40 yrs old),Telecom,Surat +102 other locations
DCB Bank,3.8,Banking | Surat +341 other locations,9400.0,8.0,,Banking,Surat +341 other locations
RBL Bank,3.5,Banking | Surat +284 other locations,18300.0,45.0,1943 (83 yrs old),Banking,Surat +284 other locations
Cummins,4.3,Industrial Machinery | Surat +114 other locations,15600.0,8.0,1919 (107 yrs old),Industrial Machinery,Surat +114 other locations
Oyo Rooms,3.1,Internet | Surat +121 other locations,14400.0,129.0,2012 (14 yrs old),Internet,Surat +121 other locations
Pidilite Industries,4.2,Chemicals | Surat +312 other locations,11400.0,56.0,,Chemicals,Surat +312 other locations
Alembic Pharmaceuticals,3.9,Pharma | Surat +187 other locations,15300.0,67.0,1907 (119 yrs old),Pharma,Surat +187 other locations
Reliance Communications,4.0,Telecom | Surat +467 other locations,9600.0,56.0,2002 (24 yrs old),Telecom,Surat +467 other locations
Publicis Sapient,3.4,IT Services & Consulting | Surat +46 other locations,30900.0,257.0,,IT Services & Consulting,Surat +46 other locations
PVR INOX,3.9,Media & Entertainment | Surat +150 other locations,15350.0,56.0,,Media & Entertainment,Surat +150 other locations
Subros,3.8,Auto Components | Surat +88 other locations,12500.0,1.0,1985 (41 yrs old),Auto Components,Surat +88 other locations
XpressBees,4.2,Logistics | Surat +474 other locations,8200.0,12.0,2015 (11 yrs old),Logistics,Surat +474 other locations
American Express,4.1,Financial Services | Surat +53 other locations,24500.0,146.0,1850 (176 yrs old),Financial Services,Surat +53 other locations
PNB MetLife,3.4,Insurance | Surat +424 other locations,8000.0,15.0,2001 (25 yrs old),Insurance,Surat +424 other locations
Escorts Kubota Limited,4.1,Automobile | Surat +155 other locations,13300.0,3.0,,Automobile,Surat +155 other locations
Aditya Birla Sun Life Insurance,4.0,Insurance | Surat +488 other locations,9900.0,56.0,2000 (26 yrs old),Insurance,Surat +488 other locations
Aditya Birla Capital,3.8,NBFC | Surat +338 other locations,14100.0,1.0,2017 (9 yrs old),NBFC,Surat +338 other locations
Grasim Industries,4.0,Building Material | Surat +241 other locations,12700.0,4.0,1947 (79 yrs old),Building Material,Surat +241 other locations
Maersk,4.0,Logistics | Surat +49 other locations,18900.0,31.0,,Logistics,Surat +49 other locations
Glenmark Pharmaceuticals,3.8,Pharma | Surat +184 other locations,12100.0,128.0,1977 (49 yrs old),Pharma,Surat +184 other locations
Birlasoft,3.5,IT Services & Consulting | Surat +50 other locations,29700.0,444.0,1995 (31 yrs old),IT Services & Consulting,Surat +50 other locations
Godrej & Boyce Manufacturing,3.9,Consumer Electronics & Appliances | Surat +165 other locations,15350.0,56.0,,Consumer Electronics & Appliances,Surat +165 other locations
Dabur,3.8,FMCG | Surat +320 other locations,8800.0,23.0,1884 (142 yrs old),FMCG,Surat +320 other locations
Kotak Mahindara Life Insurance,3.5,Insurance | Surat +257 other locations,12600.0,195.0,2001 (25 yrs old),Insurance,Surat +257 other locations
JK Cement,4.0,Building Material | Surat +326 other locations,10000.0,1.0,1975 (51 yrs old),Building Material,Surat +326 other locations
Sodexo,4.0,Facility Management Services | Surat +156 other locations,9700.0,823.0,1966 (60 yrs old),Facility Management Services,Surat +156 other locations
Bharat Electronics,4.2,Electronics Manufacturing | Surat +87 other locations,12300.0,56.0,1954 (72 yrs old),Electronics Manufacturing,Surat +87 other locations
Abbott,4.1,Pharma | Surat +214 other locations,11600.0,248.0,1910 (116 yrs old),Pharma,Surat +214 other locations
Aarti Industries,4.1,Agro Chemicals | Surat +58 other locations,14300.0,10.0,1975 (51 yrs old),Agro Chemicals,Surat +58 other locations
Reliance Projects & Property Management Services,4.0,Other | Surat +617 other locations,15350.0,56.0,,Other,Surat +617 other locations
Ipca Laboratories,3.8,Pharma | Surat +160 other locations,11500.0,36.0,1949 (77 yrs old),Pharma,Surat +160 other locations
Indian Oil Corporation,4.3,Oil & Gas | Surat +308 other locations,7800.0,56.0,1959 (67 yrs old),Oil & Gas,Surat +308 other locations
Reliance Digital,4.2,Retail | Surat +378 other locations,8000.0,56.0,2007 (19 yrs old),Retail,Surat +378 other locations
MRF Tyres,3.6,Auto Components | Surat +193 other locations,12500.0,19.0,1946 (80 yrs old),Auto Components,Surat +193 other locations
Alkem Laboratories,3.9,Pharma | Surat +196 other locations,9800.0,13.0,,Pharma,Surat +196 other locations
Honda Motorcycle & Scooter,4.1,Automobile | Surat +299 other locations,15350.0,56.0,,Automobile,Surat +299 other locations
PhonePe,4.1,FinTech | Surat +391 other locations,12600.0,30.0,2015 (11 yrs old),FinTech,Surat +391 other locations
Hindustan Coca Cola Beverages,4.0,Beverage | Surat +258 other locations,7600.0,28.0,1997 (29 yrs old),Beverage,Surat +258 other locations
ArcelorMittal Nippon Steel,4.1,Iron & Steel | Surat +86 other locations,11700.0,3.0,10k-50k,Iron & Steel,Surat +86 other locations
Ford Motor,4.2,Automobile | Surat +130 other locations,15100.0,56.0,1903 (123 yrs old),Automobile,Surat +130 other locations
DTDC Express,3.7,Logistics | Surat +270 other locations,15350.0,56.0,,Logistics,Surat +270 other locations
Bajaj General Insurance Limited,3.7,Insurance | Surat +303 other locations,10700.0,58.0,5k-10k,Insurance,Surat +303 other locations
Reliance Nippon Life Insurance,3.4,Insurance | Surat +483 other locations,8400.0,3.0,2000 (26 yrs old),Insurance,Surat +483 other locations
Ceat Tyres,3.9,Auto Components | Surat +140 other locations,12800.0,6.0,1958 (68 yrs old),Auto Components,Surat +140 other locations
ABB,4.1,Industrial Machinery | Surat +107 other locations,17700.0,98.0,,Industrial Machinery,Surat +107 other locations
RSPL Group,4.1,FMCG | Surat +256 other locations,9500.0,33.0,1987 (39 yrs old),FMCG,Surat +256 other locations
